mean_otu_diversity,lon,lat,ai,et0,cities_1,cities_2,cities_3,cities_4,cities_5,cities_6,cities_7,cities_8,cities_9,cities_10,cities_11,cities_12,ports_1,ports_2,ports_3,ports_4,ports_5,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio20,bio21,bio22,bio23,bio24,bio25,bio26,bio27,bio28,bio29,bio30,bio31,bio32,bio33,bio34,bio35,bio36,bio37,bio38,bio39,bio40,biomass,HDI,GDP_per_capita_PPP,popcou,popdens,DTI,APR_Corn_Chlorpyrifos_2020_H,APR_Corn_Chlorpyrifos_2020_L,APR_Corn_Glufosinate_2020_H,APR_Corn_Glufosinate_2020_L,APR_Soybean_Glufosinate_2020_H,APR_Soybean_Glufosinate_2020_L,APR_Soybean_Glyphosate_2020_H,APR_Soybean_Glyphosate_2020_L,bdod,cec,cfvo,clay,nitrogen,ocd,ocs,phh2o,sand,silt,soc,elevation,PFT0,PFT1,PFT2,PFT3,PFT4,PFT5,PFT6,PFT7,PFT8,PFT9,PFT10,PFT11,PFT12,PFT13,PFT14,PFT15,PFT16,PFT17,PFT18,PFT19,PFT20,PFT21,PFT22,PFT23,PFT24,PFT25,PFT26,PFT27,PFT28,PFT29,PFT30,PFT31,PFT32
19,-79.837,9.165,15342,1684,1578,69,1330,689,70,203,143,76,74,66,69,66,2510,71,98,87,71,26.2999992,5.7333331,73.5042801,68.0908356,30.2999992,22.5,7.7999992,25.7166672,26.4333344,27.2666664,25.583334,2584,426,11,63.2323723,1018,97,509,865,180.9666138,212.2180023,153.1600037,0.0964317,162.2344666,198.957077,202.7602234,157.7919159,1.2287554,1.691703,0.491093,0.3014222,1.5950166,0.6586528,0.8449249,1.4756737,1.150224,1.964218,0.656512,-0.248853,1.452363,0,0.662,10526.5166,20.4565887,27.0481339,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,202,145,354,5194,376,56,53,327,319,0,44,49,0,0,0,41.6599998,0,5.9400001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3200001,0,0.5,0,1.5,0
13,-79.854,9.169,13275,1691,1633,124,1386,744,125,259,198,131,129,121,124,121,2565,127,153,143,127,26.458334,5.6833334,73.8095398,65.4645386,30.3999996,22.7000008,7.6999989,26.8166656,26.5666656,27.3833332,25.7666664,2245,333,15,65.0063324,876,87,432,683,180.0537109,212.7960052,151.0200043,0.10116,158.5337677,199.6306152,201.2755432,157.2292328,1.3707025,1.954342,0.635738,0.2712356,1.7415509,0.8070144,1.070196,1.5820856,1.047044,2.673038,0.916256,0.014787,1.690764,12800,0.662,13962.96777,17.4466419,27.0481339,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,107,256,140,344,4566,386,56,52,348,308,437,63,67,0,0,0,28.5799999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,1.08,0,0.5,0,1.5,0
17,-79.859,9.167,13448,1693,1664,155,1416,775,156,289,228,162,159,152,155,152,2596,157,184,173,157,26.520834,5.6583338,74.4517517,62.5757179,30.3999996,22.7999992,7.6000004,26.833334,26.6333332,27.416666,25.8833332,2277,333,15,63.3315697,880,87,443,703,180.0537109,212.7960052,151.0200043,0.10116,158.5337677,199.6306152,201.2755432,157.2292328,1.3707025,1.954342,0.635738,0.2712356,1.7415509,0.8070144,1.070196,1.5820856,1.047044,2.673038,0.916256,0.014787,1.690764,12800,0.662,13962.96777,11.9849787,27.0481319,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,105,266,113,337,5253,356,56,53,377,286,1004,35,67,0,0,0,28.5799999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,1.08,0,0.5,0,1.5,0
9,-79.842,9.192,14952,1681,1681,172,1434,793,174,307,246,163,168,149,172,149,2613,153,180,191,153,26.354166,5.6083336,73.7938614,66.0736084,30.2000008,22.6000004,7.6000004,25.7999992,26.4500008,27.2833328,25.666666,2515,436,15,67.1561813,1083,95,453,590,180.0537109,212.7960052,151.0200043,0.10116,158.5337677,199.6306152,201.2755432,157.2292328,1.3707025,1.954342,0.635738,0.2712356,1.7415509,0.8070144,1.070196,1.5820856,1.047044,2.673038,0.916256,0.014787,1.690764,0,0.662,13962.96777,121.837265,151.3385315,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,229,120,333,5340,395,59,52,362,305,0,57,49,0,0,0,41.6599998,0,5.9400001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3200001,0,0.5,0,1.5,0
11.66666667,-88.230357,41.841521,8135,1159,9,192,85,194,29,64,26,46,27,18,9,18,273,58,59,49,49,9.354167,11.4416666,28.604166,1041.331055,29.1000004,-10.8999996,40,21.7333336,-4.1500001,21.7333336,-4.1500001,943,106,36,31.1887245,309,135,309,135,133.0896301,213.7749939,52.4846992,0.4279295,201.5274658,72.8178024,201.5274658,68.9234161,0.9017097,1.0491341,0.689626,0.1376579,1.0177158,0.7227472,0.7227472,0.9992237,-0.513617,0.260755,0.99416,1.353386,0.358713,500,0.8882327,39900.08594,25.2910385,55.609272,2,0.0002572,0.0001283,0.0115715,0.0029968,0.0499212,0.0454018,1.6877995,1.6877995,138,276,23,346,10881,419,77,64,98,556,390,226,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4800034,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6.0999999,0
9,-88.230357,41.841508,8135,1159,9,192,85,194,29,64,26,46,27,18,9,18,273,58,59,49,49,9.354167,11.4416666,28.604166,1041.331055,29.1000004,-10.8999996,40,21.7333336,-4.1500001,21.7333336,-4.1500001,943,106,36,31.1887245,309,135,309,135,133.0896301,213.7749939,52.4846992,0.4279295,201.5274658,72.8178024,201.5274658,68.9234161,0.9017097,1.0491341,0.689626,0.1376579,1.0177158,0.7227472,0.7227472,0.9992237,-0.513617,0.260755,0.99416,1.353386,0.358713,500,0.8882327,39900.08594,25.2910385,55.609272,2,0.0002572,0.0001283,0.0115715,0.0029968,0.0499212,0.0454018,1.6877995,1.6877995,138,276,23,346,10881,419,77,64,98,556,390,226,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4800034,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6.0999999,0
8,-88.230357,41.841518,8135,1159,9,192,85,194,29,64,26,46,27,18,9,18,273,58,59,49,49,9.354167,11.4416666,28.604166,1041.331055,29.1000004,-10.8999996,40,21.7333336,-4.1500001,21.7333336,-4.1500001,943,106,36,31.1887245,309,135,309,135,133.0896301,213.7749939,52.4846992,0.4279295,201.5274658,72.8178024,201.5274658,68.9234161,0.9017097,1.0491341,0.689626,0.1376579,1.0177158,0.7227472,0.7227472,0.9992237,-0.513617,0.260755,0.99416,1.353386,0.358713,500,0.8882327,39900.08594,25.2910385,55.609272,2,0.0002572,0.0001283,0.0115715,0.0029968,0.0499212,0.0454018,1.6877995,1.6877995,138,276,23,346,10881,419,77,64,98,556,390,226,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4800034,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6.0999999,0
5,-88.230357,41.841526,8135,1159,9,192,85,194,29,64,26,46,27,18,9,18,273,58,59,49,49,9.354167,11.4416666,28.604166,1041.331055,29.1000004,-10.8999996,40,21.7333336,-4.1500001,21.7333336,-4.1500001,943,106,36,31.1887245,309,135,309,135,133.0896301,213.7749939,52.4846992,0.4279295,201.5274658,72.8178024,201.5274658,68.9234161,0.9017097,1.0491341,0.689626,0.1376579,1.0177158,0.7227472,0.7227472,0.9992237,-0.513617,0.260755,0.99416,1.353386,0.358713,500,0.8882327,39900.08594,25.2910385,55.609272,2,0.0002572,0.0001283,0.0115715,0.0029968,0.0499212,0.0454018,1.6877995,1.6877995,138,276,23,346,10881,419,77,64,98,556,390,226,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4800034,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6.0999999,0
11,-88.230357,41.84151,8135,1159,9,192,85,194,29,64,26,46,27,18,9,18,273,58,59,49,49,9.354167,11.4416666,28.604166,1041.331055,29.1000004,-10.8999996,40,21.7333336,-4.1500001,21.7333336,-4.1500001,943,106,36,31.1887245,309,135,309,135,133.0896301,213.7749939,52.4846992,0.4279295,201.5274658,72.8178024,201.5274658,68.9234161,0.9017097,1.0491341,0.689626,0.1376579,1.0177158,0.7227472,0.7227472,0.9992237,-0.513617,0.260755,0.99416,1.353386,0.358713,500,0.8882327,39900.08594,25.2910385,55.609272,2,0.0002572,0.0001283,0.0115715,0.0029968,0.0499212,0.0454018,1.6877995,1.6877995,138,276,23,346,10881,419,77,64,98,556,390,226,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4800034,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6.0999999,0
18,-88.230357,41.841116,8135,1159,9,192,85,194,29,64,26,46,27,18,9,18,273,58,59,49,49,9.354167,11.4416666,28.604166,1041.331055,29.1000004,-10.8999996,40,21.7333336,-4.1500001,21.7333336,-4.1500001,943,106,36,31.1887245,309,135,309,135,133.0896301,213.7749939,52.4846992,0.4279295,201.5274658,72.8178024,201.5274658,68.9234161,0.9017097,1.0491341,0.689626,0.1376579,1.0177158,0.7227472,0.7227472,0.9992237,-0.513617,0.260755,0.99416,1.353386,0.358713,500,0.8882327,39900.08594,25.2910385,55.609272,2,0.0002572,0.0001283,0.0115715,0.0029968,0.0499212,0.0454018,1.6877995,1.6877995,136,286,23,344,10719,442,79,65,99,557,487,226,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4800034,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6.0999999,0
5,-88.230357,41.841125,8135,1159,9,192,85,194,29,64,26,46,27,18,9,18,273,58,59,49,49,9.354167,11.4416666,28.604166,1041.331055,29.1000004,-10.8999996,40,21.7333336,-4.1500001,21.7333336,-4.1500001,943,106,36,31.1887245,309,135,309,135,133.0896301,213.7749939,52.4846992,0.4279295,201.5274658,72.8178024,201.5274658,68.9234161,0.9017097,1.0491341,0.689626,0.1376579,1.0177158,0.7227472,0.7227472,0.9992237,-0.513617,0.260755,0.99416,1.353386,0.358713,500,0.8882327,39900.08594,25.2910385,55.609272,2,0.0002572,0.0001283,0.0115715,0.0029968,0.0499212,0.0454018,1.6877995,1.6877995,136,286,23,344,10719,442,79,65,99,557,487,226,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4800034,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6.0999999,0
14.5,-88.230357,41.841111,8135,1159,9,192,85,194,29,64,26,46,27,18,9,18,273,58,59,49,49,9.354167,11.4416666,28.604166,1041.331055,29.1000004,-10.8999996,40,21.7333336,-4.1500001,21.7333336,-4.1500001,943,106,36,31.1887245,309,135,309,135,133.0896301,213.7749939,52.4846992,0.4279295,201.5274658,72.8178024,201.5274658,68.9234161,0.9017097,1.0491341,0.689626,0.1376579,1.0177158,0.7227472,0.7227472,0.9992237,-0.513617,0.260755,0.99416,1.353386,0.358713,500,0.8882327,39900.08594,25.2910385,55.609272,2,0.0002572,0.0001283,0.0115715,0.0029968,0.0499212,0.0454018,1.6877995,1.6877995,136,286,23,344,10719,442,79,65,99,557,487,226,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4800034,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6.0999999,0
15,-88.230357,41.841114,8135,1159,9,192,85,194,29,64,26,46,27,18,9,18,273,58,59,49,49,9.354167,11.4416666,28.604166,1041.331055,29.1000004,-10.8999996,40,21.7333336,-4.1500001,21.7333336,-4.1500001,943,106,36,31.1887245,309,135,309,135,133.0896301,213.7749939,52.4846992,0.4279295,201.5274658,72.8178024,201.5274658,68.9234161,0.9017097,1.0491341,0.689626,0.1376579,1.0177158,0.7227472,0.7227472,0.9992237,-0.513617,0.260755,0.99416,1.353386,0.358713,500,0.8882327,39900.08594,25.2910385,55.609272,2,0.0002572,0.0001283,0.0115715,0.0029968,0.0499212,0.0454018,1.6877995,1.6877995,136,286,23,344,10719,442,79,65,99,557,487,226,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4800034,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6.0999999,0
8,-88.230357,41.841121,8135,1159,9,192,85,194,29,64,26,46,27,18,9,18,273,58,59,49,49,9.354167,11.4416666,28.604166,1041.331055,29.1000004,-10.8999996,40,21.7333336,-4.1500001,21.7333336,-4.1500001,943,106,36,31.1887245,309,135,309,135,133.0896301,213.7749939,52.4846992,0.4279295,201.5274658,72.8178024,201.5274658,68.9234161,0.9017097,1.0491341,0.689626,0.1376579,1.0177158,0.7227472,0.7227472,0.9992237,-0.513617,0.260755,0.99416,1.353386,0.358713,500,0.8882327,39900.08594,25.2910385,55.609272,2,0.0002572,0.0001283,0.0115715,0.0029968,0.0499212,0.0454018,1.6877995,1.6877995,136,286,23,344,10719,442,79,65,99,557,487,226,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4800034,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6.0999999,0
10.5,-88.230357,41.841123,8135,1159,9,192,85,194,29,64,26,46,27,18,9,18,273,58,59,49,49,9.354167,11.4416666,28.604166,1041.331055,29.1000004,-10.8999996,40,21.7333336,-4.1500001,21.7333336,-4.1500001,943,106,36,31.1887245,309,135,309,135,133.0896301,213.7749939,52.4846992,0.4279295,201.5274658,72.8178024,201.5274658,68.9234161,0.9017097,1.0491341,0.689626,0.1376579,1.0177158,0.7227472,0.7227472,0.9992237,-0.513617,0.260755,0.99416,1.353386,0.358713,500,0.8882327,39900.08594,25.2910385,55.609272,2,0.0002572,0.0001283,0.0115715,0.0029968,0.0499212,0.0454018,1.6877995,1.6877995,136,286,23,344,10719,442,79,65,99,557,487,226,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4800034,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6.0999999,0
7,-88.230357,41.841126,8135,1159,9,192,85,194,29,64,26,46,27,18,9,18,273,58,59,49,49,9.354167,11.4416666,28.604166,1041.331055,29.1000004,-10.8999996,40,21.7333336,-4.1500001,21.7333336,-4.1500001,943,106,36,31.1887245,309,135,309,135,133.0896301,213.7749939,52.4846992,0.4279295,201.5274658,72.8178024,201.5274658,68.9234161,0.9017097,1.0491341,0.689626,0.1376579,1.0177158,0.7227472,0.7227472,0.9992237,-0.513617,0.260755,0.99416,1.353386,0.358713,500,0.8882327,39900.08594,25.2910385,55.609272,2,0.0002572,0.0001283,0.0115715,0.0029968,0.0499212,0.0454018,1.6877995,1.6877995,136,286,23,344,10719,442,79,65,99,557,487,226,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4800034,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6.0999999,0
10.5,-88.230357,41.840732,8135,1159,9,192,85,194,29,64,26,46,27,18,9,18,273,58,59,49,49,9.354167,11.4416666,28.604166,1041.331055,29.1000004,-10.8999996,40,21.7333336,-4.1500001,21.7333336,-4.1500001,943,106,36,31.1887245,309,135,309,135,133.0896301,213.7749939,52.4846992,0.4279295,201.5274658,72.8178024,201.5274658,68.9234161,0.9017097,1.0491341,0.689626,0.1376579,1.0177158,0.7227472,0.7227472,0.9992237,-0.513617,0.260755,0.99416,1.353386,0.358713,500,0.8882327,39900.08594,25.2910385,55.609272,2,0.0002572,0.0001283,0.0115715,0.0029968,0.0499212,0.0454018,1.6877995,1.6877995,136,286,23,344,10719,442,79,65,99,557,487,226,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4800034,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6.0999999,0
8.5,-88.230357,41.840725,8135,1159,9,192,85,194,29,64,26,46,27,18,9,18,273,58,59,49,49,9.354167,11.4416666,28.604166,1041.331055,29.1000004,-10.8999996,40,21.7333336,-4.1500001,21.7333336,-4.1500001,943,106,36,31.1887245,309,135,309,135,133.0896301,213.7749939,52.4846992,0.4279295,201.5274658,72.8178024,201.5274658,68.9234161,0.9017097,1.0491341,0.689626,0.1376579,1.0177158,0.7227472,0.7227472,0.9992237,-0.513617,0.260755,0.99416,1.353386,0.358713,500,0.8882327,39900.08594,25.2910385,55.609272,2,0.0002572,0.0001283,0.0115715,0.0029968,0.0499212,0.0454018,1.6877995,1.6877995,136,286,23,344,10719,442,79,65,99,557,487,226,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4800034,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6.0999999,0
14.5,-88.230357,41.84073,8135,1159,9,192,85,194,29,64,26,46,27,18,9,18,273,58,59,49,49,9.354167,11.4416666,28.604166,1041.331055,29.1000004,-10.8999996,40,21.7333336,-4.1500001,21.7333336,-4.1500001,943,106,36,31.1887245,309,135,309,135,133.0896301,213.7749939,52.4846992,0.4279295,201.5274658,72.8178024,201.5274658,68.9234161,0.9017097,1.0491341,0.689626,0.1376579,1.0177158,0.7227472,0.7227472,0.9992237,-0.513617,0.260755,0.99416,1.353386,0.358713,500,0.8882327,39900.08594,25.2910385,55.609272,2,0.0002572,0.0001283,0.0115715,0.0029968,0.0499212,0.0454018,1.6877995,1.6877995,136,286,23,344,10719,442,79,65,99,557,487,226,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4800034,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6.0999999,0
11,-88.230357,41.840733,8135,1159,9,192,85,194,29,64,26,46,27,18,9,18,273,58,59,49,49,9.354167,11.4416666,28.604166,1041.331055,29.1000004,-10.8999996,40,21.7333336,-4.1500001,21.7333336,-4.1500001,943,106,36,31.1887245,309,135,309,135,133.0896301,213.7749939,52.4846992,0.4279295,201.5274658,72.8178024,201.5274658,68.9234161,0.9017097,1.0491341,0.689626,0.1376579,1.0177158,0.7227472,0.7227472,0.9992237,-0.513617,0.260755,0.99416,1.353386,0.358713,500,0.8882327,39900.08594,25.2910385,55.609272,2,0.0002572,0.0001283,0.0115715,0.0029968,0.0499212,0.0454018,1.6877995,1.6877995,136,286,23,344,10719,442,79,65,99,557,487,226,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4800034,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6.0999999,0
13,-88.230357,41.840715,8135,1159,9,192,85,194,29,64,26,46,27,18,9,18,273,58,59,49,49,9.354167,11.4416666,28.604166,1041.331055,29.1000004,-10.8999996,40,21.7333336,-4.1500001,21.7333336,-4.1500001,943,106,36,31.1887245,309,135,309,135,133.0896301,213.7749939,52.4846992,0.4279295,201.5274658,72.8178024,201.5274658,68.9234161,0.9017097,1.0491341,0.689626,0.1376579,1.0177158,0.7227472,0.7227472,0.9992237,-0.513617,0.260755,0.99416,1.353386,0.358713,500,0.8882327,39900.08594,25.2910385,55.609272,2,0.0002572,0.0001283,0.0115715,0.0029968,0.0499212,0.0454018,1.6877995,1.6877995,136,286,23,344,10719,442,79,65,99,557,487,226,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4800034,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6.0999999,0
11,-88.230357,41.840726,8135,1159,9,192,85,194,29,64,26,46,27,18,9,18,273,58,59,49,49,9.354167,11.4416666,28.604166,1041.331055,29.1000004,-10.8999996,40,21.7333336,-4.1500001,21.7333336,-4.1500001,943,106,36,31.1887245,309,135,309,135,133.0896301,213.7749939,52.4846992,0.4279295,201.5274658,72.8178024,201.5274658,68.9234161,0.9017097,1.0491341,0.689626,0.1376579,1.0177158,0.7227472,0.7227472,0.9992237,-0.513617,0.260755,0.99416,1.353386,0.358713,500,0.8882327,39900.08594,25.2910385,55.609272,2,0.0002572,0.0001283,0.0115715,0.0029968,0.0499212,0.0454018,1.6877995,1.6877995,136,286,23,344,10719,442,79,65,99,557,487,226,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4800034,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6.0999999,0
7,-88.230357,41.840717,8135,1159,9,192,85,194,29,64,26,46,27,18,9,18,273,58,59,49,49,9.354167,11.4416666,28.604166,1041.331055,29.1000004,-10.8999996,40,21.7333336,-4.1500001,21.7333336,-4.1500001,943,106,36,31.1887245,309,135,309,135,133.0896301,213.7749939,52.4846992,0.4279295,201.5274658,72.8178024,201.5274658,68.9234161,0.9017097,1.0491341,0.689626,0.1376579,1.0177158,0.7227472,0.7227472,0.9992237,-0.513617,0.260755,0.99416,1.353386,0.358713,500,0.8882327,39900.08594,25.2910385,55.609272,2,0.0002572,0.0001283,0.0115715,0.0029968,0.0499212,0.0454018,1.6877995,1.6877995,136,286,23,344,10719,442,79,65,99,557,487,226,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4800034,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,6.0999999,0
11,161.71,69.438,3585,404,4711,4394,4320,2910,4161,2809,2986,2788,2896,2808,2809,2788,4792,4957,2824,142,142,-12.208333,7.6166668,15.7044678,1571.041748,14,-34.5,48.5,5.8000002,-24.1833344,7.4500003,-30.1166668,145,27,4,60.4879112,72,15,66,22,77.0558624,190.7140045,0.0258065,0.883233,124.7668686,88.1313248,153.9718933,12.0031157,0.3583597,0.444885,0.299967,0.1492852,0.4347825,0.3052706,0.3612104,0.3264448,-1.0413181,-0.767698,-0.423544,-0.783864,-0.54548,3300,0.7394485,42519.39844,0.020498,0.0678173,4,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,101,481,102,189,7587,715,62,59,305,505,924,15,0,0.2,10.6999998,35.2599983,0,0,0,0,0,0,0,32,21.1000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0
8.5,161.714,69.435,3585,404,4711,4394,4320,2910,4161,2809,2986,2788,2896,2808,2809,2788,4792,4957,2824,142,142,-12.208333,7.6166668,15.7044678,1571.041748,14,-34.5,48.5,5.8000002,-24.1833344,7.4500003,-30.1166668,145,27,4,60.4879112,72,15,66,22,77.0558624,190.7140045,0.0258065,0.883233,124.7668686,88.1313248,153.9718933,12.0031157,0.3583597,0.444885,0.299967,0.1492852,0.4347825,0.3052706,0.3612104,0.3264448,-1.0413181,-0.767698,-0.423544,-0.783864,-0.54548,300,0.7394485,42519.39844,0.020498,0.0678173,4,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,105,444,119,222,8076,725,68,58,275,503,1179,28,0,0.2,10.6999998,35.2599983,0,0,0,0,0,0,0,32,21.1000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0
7.333333333,161.716,69.434,3585,404,4711,4394,4320,2910,4161,2809,2986,2788,2896,2808,2809,2788,4792,4957,2824,142,142,-12.208333,7.6166668,15.7044678,1571.041748,14,-34.5,48.5,5.8000002,-24.1833344,7.4500003,-30.1166668,145,27,4,60.4879112,72,15,66,22,77.0558624,190.7140045,0.0258065,0.883233,124.7668686,88.1313248,153.9718933,12.0031157,0.3583597,0.444885,0.299967,0.1492852,0.4347825,0.3052706,0.3612104,0.3264448,-1.0413181,-0.767698,-0.423544,-0.783864,-0.54548,300,0.7394485,42519.39844,0.020498,0.0678173,4,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,105,444,119,222,8076,725,68,58,275,503,1179,24,0,0.2,10.6999998,35.2599983,0,0,0,0,0,0,0,32,21.1000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0
7.333333333,161.752,69.446,3662,395,4717,4400,4326,2916,4167,2815,2992,2794,2902,2814,2815,2794,4798,4963,2830,122,122,-12.395833,7.5916667,15.7830915,1561.197754,13.6000004,-34.5,48.0999985,5.5,-24.333334,7.1666665,-30.1333332,145,27,4,61.7048912,73,15,66,21,77.0558624,190.7140045,0.0258065,0.883233,124.7668686,88.1313248,153.9718933,12.0031157,0.3583597,0.444885,0.299967,0.1492852,0.4347825,0.3052706,0.3612104,0.3264448,-1.0413181,-0.767698,-0.423544,-0.783864,-0.54548,400,0.7394485,42519.39844,0.02049,0.0678174,4,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,98,429,86,236,7244,683,63,58,302,462,1112,52,0,0.2,13.6999998,29.8999996,0,0,0,0,0,0,0,32.5,22.8999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0
9,161.7559,69.44242,3662,395,4717,4400,4326,2916,4167,2815,2992,2794,2902,2814,2815,2794,4798,4963,2830,122,122,-12.395833,7.5916667,15.7830915,1561.197754,13.6000004,-34.5,48.0999985,5.5,-24.333334,7.1666665,-30.1333332,145,27,4,61.7048912,73,15,66,21,77.0558624,190.7140045,0.0258065,0.883233,124.7668686,88.1313248,153.9718933,12.0031157,0.3583597,0.444885,0.299967,0.1492852,0.4347825,0.3052706,0.3612104,0.3264448,-1.0413181,-0.767698,-0.423544,-0.783864,-0.54548,300,0.7394485,42519.39844,0.02049,0.0678174,4,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,100,400,93,228,7421,672,61,58,290,482,1188,58,0,0.2,13.6999998,29.8999996,0,0,0,0,0,0,0,32.5,22.8999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0
7,161.756,69.442,3662,395,4717,4400,4326,2916,4167,2815,2992,2794,2902,2814,2815,2794,4798,4963,2830,122,122,-12.395833,7.5916667,15.7830915,1561.197754,13.6000004,-34.5,48.0999985,5.5,-24.333334,7.1666665,-30.1333332,145,27,4,61.7048912,73,15,66,21,77.0558624,190.7140045,0.0258065,0.883233,124.7668686,88.1313248,153.9718933,12.0031157,0.3583597,0.444885,0.299967,0.1492852,0.4347825,0.3052706,0.3612104,0.3264448,-1.0413181,-0.767698,-0.423544,-0.783864,-0.54548,300,0.7394485,42519.39844,0.02049,0.0678174,4,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,100,399,84,221,7304,690,62,58,296,483,1224,58,0,0.2,13.6999998,29.8999996,0,0,0,0,0,0,0,32.5,22.8999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0
4,161.59458,68.74776,3462,502,4437,4120,4047,2637,3888,2536,2712,2515,2623,2535,2536,2515,4519,4684,2550,530,530,-12.2041664,8.7416668,16.4008751,1707.00354,17,-36.2999992,53.2999992,6.7666664,-24.3500004,9.3499994,-31.7333336,174,33,6,60.4902229,86,20,80,25,77.5806961,190.9120026,0.140323,0.8714821,135.2998352,89.0898895,153.6079865,8.7143736,0.3791292,0.45962,0.318424,0.1304817,0.4485656,0.3250455,0.3733879,0.3628514,-1.131619,-0.695259,-0.347808,-0.521393,-0.429778,400,0.7394485,42519.39844,0.0211561,0.0678173,4,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,97,435,107,195,7085,612,59,56,247,558,1337,274,0,0,0,79.9000015,0,0,0,0,13.6999998,0,0,0,6.3000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
